0.1000000000000000056 0.009374618 0.007793714 0.01098095 0.0218909 0.0251624 0.02191392 
0.2000000000000000111 0.007022374 0.005628231 0.007830156 0.01556174 0.01786519 0.01559593 
0.3000000000000000444 0.005847929 0.004572105 0.006331589 0.01262639 0.01457713 0.01250754 
0.4000000000000000222 0.005081342 0.0038814 0.005482242 0.01090196 0.01263479 0.01065334 
0.5 0.004538755 0.003435014 0.004920898 0.009759454 0.01136056 0.009536233 
0.6000000000000000888 0.004119674 0.003135872 0.004492064 0.00904376 0.0104718 0.008743532 
0.7000000000000000666 0.003846193 0.002893915 0.004162373 0.008408901 0.009665595 0.008012956 
0.8000000000000000444 0.003589322 0.002710385 0.003898784 0.007756745 0.009131553 0.007538644 
0.9000000000000000222 0.00336996 0.002566324 0.003687203 0.007435248 0.008658614 0.007204537 
1 0.00324463 0.002423156 0.003499393 0.006942004 0.008313222 0.006796309 
1.100000000000000089 0.003064191 0.002316087 0.003278218 0.00679672 0.007947567 0.006407721 
1.200000000000000178 0.002893079 0.002214664 0.003148803 0.006401079 0.007526795 0.006159341 
1.300000000000000044 0.002802066 0.002142506 0.003062316 0.006045856 0.007239671 0.005867781 
1.400000000000000133 0.002693493 0.002058214 0.002936082 0.006005627 0.007030081 0.005769583 
1.5 0.002584867 0.001999503 0.00285654 0.005716146 0.006893771 0.005579248 
1.600000000000000089 0.002534925 0.001928413 0.002713576 0.005528375 0.006691307 0.005393393 
1.700000000000000178 0.00245283 0.001867455 0.002653371 0.005295008 0.006406953 0.005238753 
1.800000000000000044 0.002369182 0.0017889 0.002567986 0.005253933 0.006351425 0.005084528 
1.900000000000000133 0.002328657 0.001766866 0.002516195 0.005123531 0.006073711 0.004982669 
2 0.002264354 0.001729751 0.002459701 0.004971805 0.005977213 0.004875255 
2.100000000000000089 0.002218856 0.001672848 0.002377013 0.00488663 0.005832609 0.004763247 
2.200000000000000178 0.002160324 0.001639109 0.002290563 0.004756156 0.005740915 0.004621732 
2.300000000000000266 0.002138207 0.001602944 0.00227421 0.004706732 0.005669253 0.00451375 
2.400000000000000355 0.002045056 0.001580776 0.00223224 0.004597564 0.005482509 0.004404997 
2.5 0.002056497 0.001533067 0.002183427 0.004445029 0.005444308 0.004362771 
2.600000000000000089 0.002008718 0.001505453 0.002149044 0.00439653 0.005452798 0.004188418 
2.700000000000000178 0.001955866 0.00147074 0.002109253 0.004273692 0.005217947 0.004142078 
2.800000000000000266 0.001907082 0.001464511 0.002052749 0.004176062 0.005254814 0.004072972 
2.900000000000000355 0.001876593 0.001440988 0.002053346 0.004168056 0.005066842 0.004047198 
3 0.001868164 0.001394178 0.001971843 0.004099846 0.004959834 0.003961403 
3.100000000000000089 0.001810667 0.001377276 0.001948325 0.003941831 0.005005312 0.003927167 
3.200000000000000178 0.00176518 0.001367565 0.001943157 0.003940122 0.00496848 0.003876668 
3.300000000000000266 0.001746481 0.001336286 0.001930961 0.0039832 0.004866518 0.003740955 
3.400000000000000355 0.00175185 0.001338347 0.001896008 0.003781727 0.004850274 0.003750489 
3.5 0.001727931 0.001287925 0.001882863 0.003827283 0.004660299 0.003692366 
3.600000000000000089 0.001704427 0.001289804 0.001845084 0.003710536 0.004636234 0.003710616 
3.700000000000000178 0.001654576 0.001285034 0.001812489 0.003696808 0.004733095 0.003595853 
3.800000000000000266 0.001639151 0.00128443 0.001777778 0.003660426 0.004661832 0.003585867 
3.900000000000000355 0.001603629 0.001238083 0.001781778 0.003641705 0.004492992 0.003520731 
4 0.001622232 0.001224211 0.001796558 0.003551406 0.004428847 0.00347282 
4.100000000000000533 0.00155964 0.00123429 0.001750645 0.00358738 0.004473264 0.003437023 
4.200000000000000178 0.001584606 0.001196344 0.00168015 0.003469009 0.004450592 0.00338976 
4.299999999999999822 0.001530577 0.001176921 0.001700796 0.003422494 0.004446662 0.003312226 
4.400000000000000355 0.001507345 0.001180519 0.001669176 0.003430986 0.004341293 0.003347947 
4.5 0.001508422 0.001170707 0.001660972 0.003424559 0.004321404 0.003306657 
4.600000000000000533 0.001511554 0.001138229 0.001657123 0.00330508 0.004256704 0.003276987 
4.700000000000000178 0.001465599 0.001143923 0.001628444 0.003382738 0.004178618 0.003170031 
4.800000000000000711 0.00149619 0.001104498 0.001622931 0.003263115 0.00422132 0.003167651 
4.900000000000000355 0.001437725 0.001113395 0.001604462 0.00330949 0.004232497 0.003092978 
5 0.001454438 0.001095356 0.001607514 0.003274316 0.004166981 0.003061814 
5.100000000000000533 0.001450311 0.001110887 0.001569166 0.003202899 0.00413764 0.003109915 
5.200000000000000178 0.001389624 0.001077691 0.001552671 0.003185409 0.004119573 0.003081685 
5.300000000000000711 0.001402956 0.001061363 0.001546595 0.00316983 0.004118492 0.003013664 
5.400000000000000355 0.001403554 0.001058109 0.001542237 0.003138723 0.00410133 0.0030584 
5.5 0.001391824 0.001072354 0.001568487 0.003146382 0.004040986 0.003023859 
