L;seq_hex;seq_dec;packetNumber;lat;lon;gps_height;hAcc;IMU_PITCH;IMU_ROLL;IMU_YAW;rateX;rateY;rateZ;ALTITUDE;presAltOffsetAtGround;ms5611_altitude;lidar_range;flags;state;IMU_ACCX;IMU_ACCY;IMU_ACCZ;IMU_MAGX;IMU_MAGY;IMU_MAGZ
99;0x08;8;772;0.0000000000;0.0000000000;0.000000;100.000000;5.013406;-5.889637;3.079983;-0.025992;0.027271;-0.002131;214.150116;214.199387;214.450668;0.000000;50331653;97;0.908839;1.031901;-9.682151;0.000000;0.000000;0.000000
99;0x09;9;772;0.0000000000;0.0000000000;0.000000;100.000000;5.013215;-5.888975;3.079641;-0.024927;0.028336;-0.002557;214.151993;214.199387;214.477097;0.000000;50331653;97;0.900220;1.020887;-9.675447;0.000000;0.000000;0.000000
99;0x0A;10;772;0.0000000000;0.0000000000;0.000000;100.000000;5.013994;-5.890512;3.078999;-0.025992;0.028336;-0.001278;214.153748;214.199387;214.450668;0.000000;50331653;97;0.902135;1.030464;-9.682151;0.000000;0.000000;0.000000
99;0x0B;11;772;0.0000000000;0.0000000000;0.000000;100.000000;5.012033;-5.890348;3.078773;-0.025992;0.028336;-0.002131;214.153976;214.199387;214.432159;0.000000;50331653;97;0.906923;1.026634;-9.681672;0.000000;0.000000;0.000000
99;0x0C;12;772;0.0000000000;0.0000000000;0.000000;100.000000;5.015244;-5.884037;3.078302;-0.027058;0.029401;-0.002131;214.154434;214.199387;214.448029;0.000000;50331653;97;0.896868;1.026634;-9.673532;0.000000;0.000000;0.000000
99;0x0D;13;772;0.0000000000;0.0000000000;0.000000;100.000000;5.014342;-5.882760;3.077892;-0.025992;0.028336;-0.001704;214.155167;214.199387;214.448029;0.000000;50331653;97;0.906445;1.031422;-9.687418;0.000000;0.000000;0.000000
99;0x0E;14;772;0.0000000000;0.0000000000;0.000000;100.000000;5.014404;-5.882466;3.077619;-0.025992;0.029188;-0.001917;214.156357;214.199387;214.466507;0.000000;50331653;97;0.899741;1.033816;-9.676884;0.000000;0.000000;0.000000
99;0x0F;15;772;0.0000000000;0.0000000000;0.000000;100.000000;5.013687;-5.882391;3.077544;-0.025992;0.028762;-0.001917;214.157654;214.199387;214.455948;0.000000;50331653;97;0.902614;1.027112;-9.684066;0.000000;0.000000;0.000000
99;0x10;16;772;0.0000000000;0.0000000000;0.000000;100.000000;5.013283;-5.882739;3.076260;-0.025779;0.028336;-0.002131;214.158310;214.199387;214.453308;0.000000;50331653;97;0.898304;1.031901;-9.678320;0.000000;0.000000;0.000000
99;0x11;17;772;0.0000000000;0.0000000000;0.000000;100.000000;5.012197;-5.883088;3.076458;-0.025992;0.027697;-0.001065;214.158676;214.199387;214.455948;0.000000;50331653;97;0.899262;1.030464;-9.685982;0.000000;0.000000;0.000000
99;0x12;18;772;0.0000000000;0.0000000000;0.000000;100.000000;5.010169;-5.884624;3.076219;-0.025992;0.028336;-0.001704;214.159393;214.199387;214.461227;0.000000;50331653;97;0.899262;1.024239;-9.683587;0.000000;0.000000;0.000000
99;0x13;19;772;0.0000000000;0.0000000000;0.000000;100.000000;5.008659;-5.884522;3.076069;-0.026632;0.028336;-0.001065;214.159119;214.199387;214.440079;0.000000;50331653;97;0.896868;1.023760;-9.681193;0.000000;0.000000;0.000000
99;0x14;20;772;0.0000000000;0.0000000000;0.000000;100.000000;5.009602;-5.877835;3.075529;-0.025566;0.027910;-0.002557;214.160278;214.199387;214.458588;0.000000;50331653;97;0.905966;1.031422;-9.675926;0.000000;0.000000;0.000000
99;0x15;21;772;0.0000000000;0.0000000000;0.000000;100.000000;5.008844;-5.878149;3.074969;-0.027058;0.028975;-0.001917;214.161530;214.199387;214.479736;0.000000;50331653;97;0.903572;1.023282;-9.680715;0.000000;0.000000;0.000000
99;0x16;22;772;0.0000000000;0.0000000000;0.000000;100.000000;5.008427;-5.879229;3.073473;-0.024927;0.028123;-0.002770;214.163544;214.199387;214.461227;0.000000;50331653;97;0.898783;1.027112;-9.684545;0.000000;0.000000;0.000000
99;0x17;23;772;0.0000000000;0.0000000000;0.000000;100.000000;5.005238;-5.877780;3.072176;-0.025992;0.027271;-0.002131;214.164200;214.199387;214.461227;0.000000;50331653;97;0.903572;1.028070;-9.682151;0.000000;0.000000;0.000000
99;0x18;24;772;0.0000000000;0.0000000000;0.000000;100.000000;5.007232;-5.881837;3.071165;-0.026205;0.028336;-0.002131;214.165207;214.199387;214.458588;0.000000;50331653;97;0.909797;1.025676;-9.674489;0.000000;0.000000;0.000000
99;0x19;25;772;0.0000000000;0.0000000000;0.000000;100.000000;5.005709;-5.881742;3.070871;-0.025992;0.027697;-0.001917;214.166489;214.199387;214.482376;0.000000;50331653;97;0.897347;1.029507;-9.686939;0.000000;0.000000;0.000000
99;0x1A;26;772;0.0000000000;0.0000000000;0.000000;100.000000;5.008967;-5.884009;3.070666;-0.025992;0.029188;-0.002131;214.167877;214.199387;214.474442;0.000000;50331653;97;0.906923;1.023282;-9.681672;0.000000;0.000000;0.000000
99;0x1B;27;772;0.0000000000;0.0000000000;0.000000;100.000000;5.008120;-5.882896;3.069792;-0.026205;0.028336;-0.002131;214.169754;214.199387;214.495575;0.000000;50331653;97;0.904050;1.028070;-9.691249;0.000000;0.000000;0.000000
99;0x1C;28;772;0.0000000000;0.0000000000;0.000000;100.000000;5.006767;-5.880594;3.068842;-0.025992;0.028336;-0.002131;214.171921;214.199387;214.477097;0.000000;50331653;97;0.894474;1.023282;-9.679756;0.000000;0.000000;0.000000
99;0x1D;29;772;0.0000000000;0.0000000000;0.000000;100.000000;5.006009;-5.880519;3.067702;-0.025992;0.028336;-0.002131;214.173798;214.199387;214.485016;0.000000;50331653;97;0.900220;1.029028;-9.685503;0.000000;0.000000;0.000000
99;0x1E;30;772;0.0000000000;0.0000000000;0.000000;100.000000;5.004786;-5.883074;3.066315;-0.025566;0.029401;-0.002131;214.174408;214.199387;214.471802;0.000000;50331653;97;0.903572;1.030943;-9.684545;0.000000;0.000000;0.000000
99;0x1F;31;772;0.0000000000;0.0000000000;0.000000;100.000000;5.004923;-5.882459;3.065762;-0.025992;0.029135;-0.002131;214.175125;214.199387;214.482376;0.000000;50331653;97;0.897826;1.021725;-9.683348;0.000000;0.000000;0.000000
99;0x20;32;772;0.0000000000;0.0000000000;0.000000;100.000000;4.999261;-5.880908;3.065660;-0.025992;0.028549;-0.003196;214.175980;214.199387;214.458588;0.000000;50331653;97;0.908360;1.027112;-9.676884;0.000000;0.000000;0.000000
99;0x21;33;772;0.0000000000;0.0000000000;0.000000;100.000000;4.997615;-5.880554;3.063904;-0.024927;0.027484;-0.002131;214.176483;214.199387;214.455948;0.000000;50331653;97;0.905487;1.028070;-9.675926;0.000000;0.000000;0.000000
99;0x22;34;772;0.0000000000;0.0000000000;0.000000;100.000000;4.999452;-5.882466;3.063282;-0.025992;0.028549;-0.002131;214.176239;214.199387;214.453308;0.000000;50331653;97;0.896868;1.025676;-9.676405;0.000000;0.000000;0.000000
99;0x23;35;772;0.0000000000;0.0000000000;0.000000;100.000000;4.999008;-5.882179;3.062572;-0.025992;0.028336;-0.002131;214.176483;214.199387;214.458588;0.000000;50331653;97;0.898304;1.030464;-9.684545;0.000000;0.000000;0.000000
99;0x24;36;772;0.0000000000;0.0000000000;0.000000;100.000000;4.999999;-5.878976;3.061220;-0.025992;0.028762;-0.002344;214.176956;214.199387;214.463867;0.000000;50331653;97;0.909797;1.027591;-9.677841;0.000000;0.000000;0.000000
99;0x25;37;772;0.0000000000;0.0000000000;0.000000;100.000000;4.999555;-5.878935;3.061404;-0.025992;0.028762;-0.001917;214.178543;214.199387;214.500870;0.000000;50331653;97;0.907881;1.030943;-9.685503;0.000000;0.000000;0.000000
99;0x26;38;772;0.0000000000;0.0000000000;0.000000;100.000000;5.002553;-5.875253;3.060708;-0.025992;0.028549;-0.001065;214.180634;214.199387;214.487656;0.000000;50331653;97;0.905008;1.029028;-9.678799;0.000000;0.000000;0.000000
99;0x27;39;772;0.0000000000;0.0000000000;0.000000;100.000000;5.001754;-5.874959;3.060093;-0.025992;0.028975;-0.002983;214.182068;214.199387;214.477097;0.000000;50331653;97;0.906445;1.030464;-9.684545;0.000000;0.000000;0.000000
99;0x28;40;772;0.0000000000;0.0000000000;0.000000;100.000000;5.004145;-5.877876;3.059820;-0.026205;0.028975;-0.001704;214.182465;214.199387;214.466507;0.000000;50331653;97;0.902135;1.028549;-9.677362;0.000000;0.000000;0.000000
99;0x29;41;772;0.0000000000;0.0000000000;0.000000;100.000000;5.002628;-5.878060;3.059861;-0.025992;0.028336;-0.002770;214.182816;214.199387;214.485016;0.000000;50331653;97;0.911712;1.026155;-9.678320;0.000000;0.000000;0.000000
99;0x2A;42;772;0.0000000000;0.0000000000;0.000000;100.000000;5.008789;-5.879952;3.059369;-0.025566;0.029188;-0.001491;214.184372;214.199387;214.492935;0.000000;50331653;97;0.896389;1.029028;-9.678799;0.000000;0.000000;0.000000
99;0x2B;43;772;0.0000000000;0.0000000000;0.000000;100.000000;5.007771;-5.878976;3.058706;-0.025566;0.028336;-0.002131;214.186401;214.199387;214.522003;0.000000;50331653;97;0.907402;1.034295;-9.686460;0.000000;0.000000;0.000000
99;0x2C;44;772;0.0000000000;0.0000000000;0.000000;100.000000;5.013126;-5.880144;3.058146;-0.025992;0.029401;-0.001278;214.190384;214.199387;214.543137;0.000000;50331653;97;0.901177;1.028549;-9.681672;0.000000;0.000000;0.000000
99;0x2D;45;772;0.0000000000;0.0000000000;0.000000;100.000000;5.012006;-5.879632;3.057695;-0.025992;0.027271;-0.001278;214.194366;214.199387;214.535217;0.000000;50331653;97;0.909318;1.028549;-9.676405;0.000000;0.000000;0.000000
99;0x2E;46;772;0.0000000000;0.0000000000;0.000000;100.000000;5.014192;-5.880014;3.056548;-0.027058;0.027910;-0.002131;214.198425;214.199387;214.540497;0.000000;50331653;97;0.905487;1.023760;-9.684066;0.000000;0.000000;0.000000
99;0x2F;47;772;0.0000000000;0.0000000000;0.000000;100.000000;5.013318;-5.879673;3.055865;-0.026845;0.028336;-0.001065;214.202606;214.199387;214.537857;0.000000;50331653;97;0.908839;1.024718;-9.675926;0.000000;0.000000;0.000000
99;0x30;48;772;0.0000000000;0.0000000000;0.000000;100.000000;5.013208;-5.878552;3.056111;-0.025992;0.028336;-0.002131;214.206055;214.199387;214.537857;0.000000;50331653;97;0.913627;1.031422;-9.680236;0.000000;0.000000;0.000000
99;0x31;49;772;0.0000000000;0.0000000000;0.000000;100.000000;5.011808;-5.879003;3.056439;-0.026419;0.028336;-0.001278;214.209854;214.199387;214.553711;0.000000;50331653;97;0.899262;1.026634;-9.674968;0.000000;0.000000;0.000000
99;0x32;50;772;0.0000000000;0.0000000000;0.000000;100.000000;5.008878;-5.878074;3.054882;-0.024927;0.027910;-0.002557;214.214081;214.199387;214.559006;0.000000;50331653;97;0.902614;1.030464;-9.673053;0.000000;0.000000;0.000000
99;0x33;51;772;0.0000000000;0.0000000000;0.000000;100.000000;5.007771;-5.877862;3.054281;-0.025992;0.027697;-0.001065;214.218094;214.199387;214.545776;0.000000;50331653;97;0.897347;1.027112;-9.685982;0.000000;0.000000;0.000000
99;0x34;52;772;0.0000000000;0.0000000000;0.000000;100.000000;5.007887;-5.878265;3.053823;-0.025779;0.028336;-0.001065;214.221481;214.199387;214.564285;0.000000;50331653;97;0.906923;1.033816;-9.677841;0.000000;0.000000;0.000000
99;0x35;53;772;0.0000000000;0.0000000000;0.000000;100.000000;5.006549;-5.877473;3.053877;-0.026205;0.027271;-0.001704;214.225723;214.199387;214.564285;0.000000;50331653;97;0.905966;1.022803;-9.681672;0.000000;0.000000;0.000000
99;0x36;54;772;0.0000000000;0.0000000000;0.000000;100.000000;5.012252;-5.880731;3.053474;-0.025992;0.029401;-0.002131;214.230301;214.199387;214.574844;0.000000;50331653;97;0.906923;1.024718;-9.676405;0.000000;0.000000;0.000000
99;0x37;55;772;0.0000000000;0.0000000000;0.000000;100.000000;5.011146;-5.880273;3.052621;-0.026419;0.028336;-0.002131;214.234680;214.199387;214.566925;0.000000;50331653;97;0.898783;1.019451;-9.679756;0.000000;0.000000;0.000000
99;0x38;56;772;0.0000000000;0.0000000000;0.000000;100.000000;5.001631;-5.876510;3.051876;-0.025992;0.028975;-0.002131;214.238358;214.199387;214.548431;0.000000;50331653;97;0.906923;1.029985;-9.678320;0.000000;0.000000;0.000000
99;0x39;57;772;0.0000000000;0.0000000000;0.000000;100.000000;5.000245;-5.877493;3.051432;-0.026205;0.027271;-0.002131;214.241074;214.199387;214.535217;0.000000;50331653;97;0.895431;1.024718;-9.678320;0.000000;0.000000;0.000000
99;0x3A;58;772;0.0000000000;0.0000000000;0.000000;100.000000;4.998687;-5.879987;3.050066;-0.025992;0.028975;-0.001065;214.243149;214.199387;214.535217;0.000000;50331653;97;0.901656;1.029028;-9.679756;0.000000;0.000000;0.000000
99;0x3B;59;772;0.0000000000;0.0000000000;0.000000;100.000000;4.998175;-5.879720;3.049274;-0.026632;0.028975;-0.002557;214.244690;214.199387;214.529938;0.000000;50331653;97;0.903572;1.024718;-9.683587;0.000000;0.000000;0.000000
99;0x3C;60;772;0.0000000000;0.0000000000;0.000000;100.000000;5.004336;-5.879850;3.049117;-0.026632;0.029188;-0.002131;214.245880;214.199387;214.529938;0.000000;50331653;97;0.905966;1.028549;-9.681193;0.000000;0.000000;0.000000
99;0x3D;61;772;0.0000000000;0.0000000000;0.000000;100.000000;5.002874;-5.880150;3.047826;-0.025992;0.028336;-0.001917;214.247360;214.199387;214.529938;0.000000;50331653;97;0.907402;1.022803;-9.683108;0.000000;0.000000;0.000000
99;0x3E;62;772;0.0000000000;0.0000000000;0.000000;100.000000;5.001180;-5.875335;3.046706;-0.024927;0.029401;-0.001278;214.248901;214.199387;214.527298;0.000000;50331653;97;0.898783;1.024718;-9.687418;0.000000;0.000000;0.000000
99;0x3F;63;772;0.0000000000;0.0000000000;0.000000;100.000000;4.999978;-5.873846;3.046071;-0.024927;0.028336;-0.002131;214.249496;214.199387;214.508789;0.000000;50331653;97;0.908360;1.027591;-9.679756;0.000000;0.000000;0.000000
99;0x40;64;772;0.0000000000;0.0000000000;0.000000;100.000000;5.005053;-5.876387;3.044855;-0.025992;0.027484;-0.002131;214.249695;214.199387;214.514084;0.000000;50331653;97;0.910754;1.028070;-9.677841;0.000000;0.000000;0.000000
99;0x41;65;772;0.0000000000;0.0000000000;0.000000;100.000000;5.003646;-5.876066;3.043967;-0.025779;0.027910;-0.001278;214.249863;214.199387;214.511429;0.000000;50331653;97;0.898304;1.031422;-9.683587;0.000000;0.000000;0.000000
99;0x42;66;772;0.0000000000;0.0000000000;0.000000;100.000000;5.001911;-5.877501;3.042143;-0.025140;0.028549;-0.002131;214.249527;214.199387;214.500870;0.000000;50331653;97;0.905487;1.031422;-9.685982;0.000000;0.000000;0.000000
99;0x43;67;772;0.0000000000;0.0000000000;0.000000;100.000000;5.001078;-5.878115;3.041569;-0.025992;0.028336;-0.002131;214.249344;214.199387;214.492935;0.000000;50331653;97;0.905008;1.032380;-9.680236;0.000000;0.000000;0.000000
99;0x44;68;772;0.0000000000;0.0000000000;0.000000;100.000000;5.006802;-5.877951;3.042737;-0.025992;0.027910;-0.002131;214.249207;214.199387;214.514084;0.000000;50331653;97;0.903572;1.027591;-9.685503;0.000000;0.000000;0.000000
99;0x45;69;772;0.0000000000;0.0000000000;0.000000;100.000000;5.006413;-5.877801;3.042136;-0.026205;0.029188;-0.001278;214.248978;214.199387;214.508789;0.000000;50331653;97;0.905008;1.029028;-9.681193;0.000000;0.000000;0.000000
99;0x46;70;772;0.0000000000;0.0000000000;0.000000;100.000000;5.011378;-5.880683;3.040914;-0.025992;0.027697;-0.002131;214.248566;214.199387;214.514084;0.000000;50331653;97;0.899262;1.025676;-9.685503;0.000000;0.000000;0.000000
99;0x47;71;772;0.0000000000;0.0000000000;0.000000;100.000000;5.010859;-5.881250;3.040504;-0.026845;0.029401;-0.001917;214.249054;214.199387;214.527298;0.000000;50331653;97;0.902135;1.024239;-9.685024;0.000000;0.000000;0.000000
99;0x48;72;772;0.0000000000;0.0000000000;0.000000;100.000000;5.014868;-5.883538;3.039923;-0.025992;0.027697;-0.002344;214.249252;214.199387;214.524643;0.000000;50331653;97;0.901656;1.029507;-9.688854;0.000000;0.000000;0.000000
99;0x49;73;772;0.0000000000;0.0000000000;0.000000;100.000000;5.013474;-5.883743;3.040176;-0.025992;0.027910;-0.001704;214.250015;214.199387;214.522003;0.000000;50331653;97;0.905487;1.026634;-9.675447;0.000000;0.000000;0.000000
99;0x4A;74;772;0.0000000000;0.0000000000;0.000000;100.000000;5.013727;-5.883039;3.039172;-0.024927;0.028336;-0.001065;214.249603;214.199387;214.503510;0.000000;50331653;97;0.898783;1.027112;-9.682630;0.000000;0.000000;0.000000
99;0x4B;75;772;0.0000000000;0.0000000000;0.000000;100.000000;5.012997;-5.883491;3.039145;-0.025140;0.028549;-0.001704;214.248825;214.199387;214.492935;0.000000;50331653;97;0.904050;1.029507;-9.692206;0.000000;0.000000;0.000000
99;0x4C;76;772;0.0000000000;0.0000000000;0.000000;100.000000;5.012833;-5.881230;3.038721;-0.025992;0.028336;-0.001491;214.248077;214.199387;214.498215;0.000000;50331653;97;0.896389;1.028549;-9.689334;0.000000;0.000000;0.000000
99;0x4D;77;772;0.0000000000;0.0000000000;0.000000;100.000000;5.011405;-5.881524;3.038380;-0.027058;0.028336;-0.002131;214.247101;214.199387;214.482376;0.000000;50331653;97;0.899741;1.022803;-9.684066;0.000000;0.000000;0.000000
99;0x4E;78;772;0.0000000000;0.0000000000;0.000000;100.000000;5.007621;-5.880554;3.036843;-0.025992;0.028336;-0.002770;214.245193;214.199387;214.474442;0.000000;50331653;97;0.912670;1.025197;-9.685982;0.000000;0.000000;0.000000
99;0x4F;79;772;0.0000000000;0.0000000000;0.000000;100.000000;5.007792;-5.879706;3.036433;-0.025992;0.028975;-0.001704;214.242477;214.199387;214.455948;0.000000;50331653;97;0.899262;1.022803;-9.672574;0.000000;0.000000;0.000000
99;0x50;80;772;0.0000000000;0.0000000000;0.000000;100.000000;5.006863;-5.877712;3.035614;-0.025992;0.028336;-0.002131;214.239014;214.199387;214.448029;0.000000;50331653;97;0.902614;1.029985;-9.680715;0.000000;0.000000;0.000000
99;0x51;81;772;0.0000000000;0.0000000000;0.000000;100.000000;5.006604;-5.878183;3.034575;-0.025566;0.028123;-0.002770;214.235413;214.199387;214.455948;0.000000;50331653;97;0.899262;1.027591;-9.678799;0.000000;0.000000;0.000000
99;0x52;82;772;0.0000000000;0.0000000000;0.000000;100.000000;5.011310;-5.878327;3.034009;-0.024927;0.028549;-0.002131;214.232300;214.199387;214.455948;0.000000;50331653;97;0.905487;1.030464;-9.682151;0.000000;0.000000;0.000000
99;0x53;83;772;0.0000000000;0.0000000000;0.000000;100.000000;5.012122;-5.878450;3.033728;-0.025992;0.028336;-0.002131;214.229095;214.199387;214.453308;0.000000;50331653;97;0.906923;1.029507;-9.685024;0.000000;0.000000;0.000000
99;0x54;84;772;0.0000000000;0.0000000000;0.000000;100.000000;5.010272;-5.882985;3.032308;-0.025992;0.028336;-0.001278;214.226532;214.199387;214.466507;0.000000;50331653;97;0.900220;1.027591;-9.682151;0.000000;0.000000;0.000000
99;0x55;85;772;0.0000000000;0.0000000000;0.000000;100.000000;5.009042;-5.883757;3.031666;-0.026205;0.027910;-0.001917;214.224609;214.199387;214.479736;0.000000;50331653;97;0.900699;1.025676;-9.684545;0.000000;0.000000;0.000000
99;0x56;86;772;0.0000000000;0.0000000000;0.000000;100.000000;5.009302;-5.880383;3.030354;-0.025992;0.027697;-0.001491;214.222778;214.199387;214.479736;0.000000;50331653;97;0.903093;1.035731;-9.679277;0.000000;0.000000;0.000000
99;0x57;87;772;0.0000000000;0.0000000000;0.000000;100.000000;5.008393;-5.880062;3.030149;-0.025566;0.028336;-0.001065;214.222183;214.199387;214.485016;0.000000;50331653;97;0.910754;1.026634;-9.671617;0.000000;0.000000;0.000000
99;0x58;88;772;0.0000000000;0.0000000000;0.000000;100.000000;5.010217;-5.878689;3.030190;-0.025992;0.028549;-0.001704;214.221390;214.199387;214.490295;0.000000;50331653;97;0.903572;1.029028;-9.676405;0.000000;0.000000;0.000000
99;0x59;89;772;0.0000000000;0.0000000000;0.000000;100.000000;5.009677;-5.878286;3.029733;-0.025992;0.029188;-0.002131;214.219131;214.199387;214.437439;0.000000;50331653;97;0.909797;1.024718;-9.685024;0.000000;0.000000;0.000000
99;0x5A;90;772;0.0000000000;0.0000000000;0.000000;100.000000;5.010476;-5.882200;3.028633;-0.025992;0.029401;-0.002131;214.217270;214.199387;214.495575;0.000000;50331653;97;0.899741;1.028549;-9.679756;0.000000;0.000000;0.000000
99;0x5B;91;772;0.0000000000;0.0000000000;0.000000;100.000000;5.009882;-5.882220;3.028353;-0.026845;0.027910;-0.002131;214.215836;214.199387;214.479736;0.000000;50331653;97;0.905487;1.030464;-9.685503;0.000000;0.000000;0.000000
99;0x5C;92;772;0.0000000000;0.0000000000;0.000000;100.000000;5.014991;-5.881769;3.028531;-0.025992;0.029188;-0.002131;214.213837;214.199387;214.458588;0.000000;50331653;97;0.903572;1.024718;-9.681672;0.000000;0.000000;0.000000
99;0x5D;93;772;0.0000000000;0.0000000000;0.000000;100.000000;5.014936;-5.881079;3.028032;-0.025779;0.028549;-0.001704;214.212280;214.199387;214.474442;0.000000;50331653;97;0.901177;1.028549;-9.675926;0.000000;0.000000;0.000000
99;0x5E;94;772;0.0000000000;0.0000000000;0.000000;100.000000;5.011234;-5.885765;3.027369;-0.025992;0.028336;-0.001704;214.210663;214.199387;214.479736;0.000000;50331653;97;0.901177;1.035731;-9.689334;0.000000;0.000000;0.000000
99;0x5F;95;772;0.0000000000;0.0000000000;0.000000;100.000000;5.010305;-5.885778;3.027574;-0.026845;0.028336;-0.001491;214.209290;214.199387;214.479736;0.000000;50331653;97;0.898304;1.026155;-9.680715;0.000000;0.000000;0.000000
99;0x60;96;772;0.0000000000;0.0000000000;0.000000;100.000000;5.009151;-5.887247;3.026229;-0.026205;0.028549;-0.002344;214.207596;214.199387;214.455948;0.000000;50331653;97;0.902614;1.030464;-9.682630;0.000000;0.000000;0.000000
99;0x61;97;772;0.0000000000;0.0000000000;0.000000;100.000000;5.008311;-5.888251;3.026236;-0.025992;0.028336;-0.002131;214.205200;214.199387;214.445389;0.000000;50331653;97;0.909318;1.033816;-9.685982;0.000000;0.000000;0.000000
99;0x62;98;772;0.0000000000;0.0000000000;0.000000;100.000000;5.012682;-5.886646;3.026536;-0.025992;0.027271;-0.002131;214.202286;214.199387;214.450668;0.000000;50331653;97;0.901656;1.028070;-9.684066;0.000000;0.000000;0.000000
99;0x63;99;772;0.0000000000;0.0000000000;0.000000;100.000000;5.011685;-5.885963;3.025983;-0.025992;0.028336;-0.002131;214.199539;214.199387;214.448029;0.000000;50331653;97;0.904050;1.031422;-9.677841;0.000000;0.000000;0.000000
99;0x64;100;772;0.0000000000;0.0000000000;0.000000;100.000000;5.013092;-5.884221;3.024992;-0.025992;0.027910;-0.003196;214.197266;214.199387;214.469147;0.000000;50331653;97;0.905966;1.026155;-9.683108;0.000000;0.000000;0.000000
99;0x65;101;772;0.0000000000;0.0000000000;0.000000;100.000000;5.012341;-5.884734;3.025074;-0.026845;0.028975;-0.001065;214.195831;214.199387;214.463867;0.000000;50331653;97;0.908839;1.022324;-9.688375;0.000000;0.000000;0.000000
99;0x66;102;772;0.0000000000;0.0000000000;0.000000;100.000000;5.014212;-5.882657;3.024562;-0.025992;0.029188;-0.001917;214.193771;214.199387;214.463867;0.000000;50331653;97;0.899262;1.033816;-9.680715;0.000000;0.000000;0.000000
99;0x67;103;772;0.0000000000;0.0000000000;0.000000;100.000000;5.013564;-5.882514;3.023913;-0.025992;0.028762;-0.002131;214.191940;214.199387;214.455948;0.000000;50331653;97;0.908360;1.028549;-9.685024;0.000000;0.000000;0.000000
